******Format of cpu stats log file: Date/Time     CPU Temp        Load Average    CPU Frequency   Governor***
Mon Apr 26 18:04:52 PDT 2010  42        11.18 7.95 3.64 12/178 12659        800000        conservative
Mon Apr 26 18:04:53 PDT 2010  42        11.18 7.95 3.64 12/178 12665        800000        conservative
Mon Apr 26 18:04:54 PDT 2010  42        11.18 7.95 3.64 12/178 12672        800000        conservative
Mon Apr 26 18:04:55 PDT 2010  42        11.18 7.95 3.64 12/178 12678        800000        conservative
Mon Apr 26 18:04:57 PDT 2010  42        11.08 7.98 3.68 12/178 12684        800000        conservative
Mon Apr 26 18:04:58 PDT 2010  42        11.08 7.98 3.68 12/178 12690        800000        conservative
Mon Apr 26 18:04:59 PDT 2010  42        11.08 7.98 3.68 12/178 12696        800000        conservative
Mon Apr 26 18:05:00 PDT 2010  42        11.08 7.98 3.68 12/178 12702        800000        conservative
Mon Apr 26 18:05:02 PDT 2010  42        11.00 8.01 3.71 12/178 12708        800000        conservative
Mon Apr 26 18:05:03 PDT 2010  42        11.00 8.01 3.71 12/178 12714        800000        conservative
Mon Apr 26 18:05:04 PDT 2010  42        11.00 8.01 3.71 12/178 12720        800000        conservative
Mon Apr 26 18:05:06 PDT 2010  42        11.00 8.01 3.71 11/178 12726        800000        conservative
Mon Apr 26 18:05:07 PDT 2010  42        10.92 8.05 3.74 13/178 12732        800000        conservative
Mon Apr 26 18:05:08 PDT 2010  42        10.92 8.05 3.74 12/178 12738        800000        conservative
Mon Apr 26 18:05:09 PDT 2010  42        10.92 8.05 3.74 12/178 12744        800000        conservative
Mon Apr 26 18:05:11 PDT 2010  42        10.92 8.05 3.74 12/178 12750        800000        conservative
Mon Apr 26 18:05:12 PDT 2010  42        10.92 8.10 3.78 12/178 12756        800000        conservative
Mon Apr 26 18:05:13 PDT 2010  42        10.92 8.10 3.78 13/178 12762        800000        conservative
Mon Apr 26 18:05:14 PDT 2010  42        10.92 8.10 3.78 12/178 12768        800000        conservative
Mon Apr 26 18:05:16 PDT 2010  42        10.92 8.10 3.78 13/178 12774        800000        conservative
Mon Apr 26 18:05:17 PDT 2010  42        10.85 8.13 3.81 12/178 12780        800000        conservative
Mon Apr 26 18:05:18 PDT 2010  42        10.85 8.13 3.81 13/178 12786        800000        conservative
Mon Apr 26 18:05:19 PDT 2010  42        10.85 8.13 3.81 12/178 12792        800000        conservative
Mon Apr 26 18:05:21 PDT 2010  42        10.85 8.13 3.81 12/178 12798        800000        conservative
Mon Apr 26 18:05:22 PDT 2010  42        10.78 8.16 3.85 12/178 12804        800000        conservative
Mon Apr 26 18:05:23 PDT 2010  42        10.78 8.16 3.85 12/178 12810        800000        conservative
Mon Apr 26 18:05:25 PDT 2010  42        10.78 8.16 3.85 12/178 12816        800000        conservative
Mon Apr 26 18:05:26 PDT 2010  42        10.78 8.16 3.85 12/178 12822        800000        conservative
Mon Apr 26 18:05:27 PDT 2010  42        10.72 8.19 3.88 13/178 12828        800000        conservative
Mon Apr 26 18:05:28 PDT 2010  42        10.72 8.19 3.88 12/178 12834        800000        conservative
Mon Apr 26 18:05:30 PDT 2010  42        10.72 8.19 3.88 12/178 12840        800000        conservative
Mon Apr 26 18:05:31 PDT 2010  42        10.72 8.19 3.88 13/178 12846        800000        conservative
Mon Apr 26 18:05:32 PDT 2010  42        10.90 8.27 3.93 12/178 12852        800000        conservative
Mon Apr 26 18:05:34 PDT 2010  42        10.90 8.27 3.93 12/178 12858        800000        conservative
Mon Apr 26 18:05:35 PDT 2010  42        10.90 8.27 3.93 12/178 12864        800000        conservative
Mon Apr 26 18:05:36 PDT 2010  42        10.90 8.27 3.93 12/178 12870        800000        conservative
Mon Apr 26 18:05:37 PDT 2010  42        11.07 8.35 3.98 12/178 12876        800000        conservative
Mon Apr 26 18:05:39 PDT 2010  42        11.07 8.35 3.98 12/178 12882        800000        conservative
Mon Apr 26 18:05:40 PDT 2010  42        11.07 8.35 3.98 12/178 12888        800000        conservative
Mon Apr 26 18:05:41 PDT 2010  42        11.07 8.35 3.98 12/178 12894        800000        conservative
Mon Apr 26 18:05:42 PDT 2010  42        11.22 8.42 4.03 12/178 12900        800000        conservative
Mon Apr 26 18:05:44 PDT 2010  42        11.22 8.42 4.03 13/178 12906        800000        conservative
Mon Apr 26 18:05:45 PDT 2010  42        11.22 8.42 4.03 12/178 12912        800000        conservative
Mon Apr 26 18:05:46 PDT 2010  42        11.22 8.42 4.03 12/178 12918        800000        conservative
Mon Apr 26 18:05:48 PDT 2010  42        11.37 8.50 4.07 12/178 12924        800000        conservative
Mon Apr 26 18:05:49 PDT 2010  42        11.37 8.50 4.07 12/178 12930        800000        conservative
Mon Apr 26 18:05:50 PDT 2010  42        11.37 8.50 4.07 12/178 12936        800000        conservative
Mon Apr 26 18:05:51 PDT 2010  42        11.37 8.50 4.07 12/178 12942        800000        conservative
Mon Apr 26 18:05:53 PDT 2010  42        11.58 8.59 4.13 13/178 12948        800000        conservative
Mon Apr 26 18:05:54 PDT 2010  42        11.58 8.59 4.13 12/178 12954        800000        conservative
Mon Apr 26 18:05:55 PDT 2010  42        11.58 8.59 4.13 13/178 12960        800000        conservative
Mon Apr 26 18:05:57 PDT 2010  42        11.53 8.63 4.16 12/178 12966        800000        conservative
Mon Apr 26 18:05:58 PDT 2010  42        11.53 8.63 4.16 12/178 12972        800000        conservative
Mon Apr 26 18:05:59 PDT 2010  42        11.53 8.63 4.16 12/178 12978        800000        conservative
Mon Apr 26 18:06:00 PDT 2010  42        11.53 8.63 4.16 12/178 12984        800000        conservative
Mon Apr 26 18:06:02 PDT 2010  42        11.49 8.67 4.20 12/178 12990        800000        conservative
Mon Apr 26 18:06:03 PDT 2010  42        11.49 8.67 4.20 13/178 12996        800000        conservative
Mon Apr 26 18:06:04 PDT 2010  42        11.49 8.67 4.20 12/178 13002        800000        conservative
Mon Apr 26 18:06:05 PDT 2010  42        11.49 8.67 4.20 13/178 13008        800000        conservative
Mon Apr 26 18:06:07 PDT 2010  42        11.37 8.69 4.23 12/178 13014        800000        conservative
Mon Apr 26 18:06:08 PDT 2010  42        11.37 8.69 4.23 13/178 13020        800000        conservative
Mon Apr 26 18:06:10 PDT 2010  42        11.37 8.69 4.23 12/178 13026        800000        conservative
Mon Apr 26 18:06:11 PDT 2010  42        11.37 8.69 4.23 12/178 13032        800000        conservative
Mon Apr 26 18:06:12 PDT 2010  42        11.26 8.71 4.26 12/178 13038        800000        conservative
Mon Apr 26 18:06:13 PDT 2010  42        11.26 8.71 4.26 12/178 13044        800000        conservative
Mon Apr 26 18:06:15 PDT 2010  42        11.26 8.71 4.26 12/178 13050        800000        conservative
Mon Apr 26 18:06:16 PDT 2010  42        11.26 8.71 4.26 12/178 13056        800000        conservative
Mon Apr 26 18:06:17 PDT 2010  42        11.24 8.75 4.30 12/178 13062        800000        conservative
Mon Apr 26 18:06:19 PDT 2010  42        11.24 8.75 4.30 12/178 13068        800000        conservative
Mon Apr 26 18:06:20 PDT 2010  42        11.24 8.75 4.30 12/178 13074        800000        conservative
Mon Apr 26 18:06:21 PDT 2010  42        11.24 8.75 4.30 12/178 13080        800000        conservative
Mon Apr 26 18:06:22 PDT 2010  42        11.14 8.77 4.33 12/178 13086        800000        conservative
Mon Apr 26 18:06:24 PDT 2010  42        11.14 8.77 4.33 13/178 13092        800000        conservative
Mon Apr 26 18:06:25 PDT 2010  42        11.14 8.77 4.33 13/178 13098        800000        conservative
Mon Apr 26 18:06:27 PDT 2010  42        11.14 8.77 4.33 12/178 13104        800000        conservative
Mon Apr 26 18:06:28 PDT 2010  42        11.13 8.81 4.36 12/178 13110        800000        conservative
Mon Apr 26 18:06:29 PDT 2010  42        11.13 8.81 4.36 12/178 13116        800000        conservative
Mon Apr 26 18:06:30 PDT 2010  42        11.13 8.81 4.36 12/178 13122        800000        conservative
Mon Apr 26 18:06:32 PDT 2010  42        11.13 8.81 4.36 12/178 13128        800000        conservative
Mon Apr 26 18:06:33 PDT 2010  42        11.20 8.86 4.40 13/178 13134        800000        conservative
Mon Apr 26 18:06:34 PDT 2010  42        11.20 8.86 4.40 12/178 13140        800000        conservative
Mon Apr 26 18:06:35 PDT 2010  42        11.20 8.86 4.40 12/178 13146        800000        conservative
Mon Apr 26 18:06:37 PDT 2010  42        11.26 8.91 4.45 12/178 13152        800000        conservative
Mon Apr 26 18:06:38 PDT 2010  42        11.26 8.91 4.45 12/178 13158        800000        conservative
Mon Apr 26 18:06:39 PDT 2010  42        11.26 8.91 4.45 12/178 13164        800000        conservative
Mon Apr 26 18:06:40 PDT 2010  42        11.26 8.91 4.45 12/178 13170        800000        conservative
Mon Apr 26 18:06:42 PDT 2010  42        11.24 8.95 4.48 12/178 13176        800000        conservative
Mon Apr 26 18:06:43 PDT 2010  42        11.24 8.95 4.48 13/178 13182        800000        conservative
Mon Apr 26 18:06:44 PDT 2010  42        11.24 8.95 4.48 12/178 13188        800000        conservative
Mon Apr 26 18:06:46 PDT 2010  42        11.24 8.95 4.48 12/178 13194        800000        conservative
Mon Apr 26 18:06:47 PDT 2010  42        11.14 8.96 4.51 12/178 13200        800000        conservative
Mon Apr 26 18:06:48 PDT 2010  42        11.14 8.96 4.51 12/178 13206        800000        conservative
Mon Apr 26 18:06:49 PDT 2010  42        11.14 8.96 4.51 12/178 13212        800000        conservative
Mon Apr 26 18:06:51 PDT 2010  42        11.14 8.96 4.51 12/178 13218        800000        conservative
Mon Apr 26 18:06:52 PDT 2010  42        11.05 8.98 4.54 12/178 13224        800000        conservative
Mon Apr 26 18:06:53 PDT 2010  42        11.05 8.98 4.54 12/178 13230        800000        conservative
Mon Apr 26 18:06:54 PDT 2010  42        11.05 8.98 4.54 13/178 13236        800000        conservative
Mon Apr 26 18:06:56 PDT 2010  42        11.05 8.98 4.54 12/178 13242        800000        conservative
Mon Apr 26 18:06:57 PDT 2010  42        10.96 9.00 4.57 12/178 13248        800000        conservative
Mon Apr 26 18:06:58 PDT 2010  42        10.96 9.00 4.57 12/178 13254        800000        conservative
Mon Apr 26 18:06:59 PDT 2010  42        10.96 9.00 4.57 12/178 13260        800000        conservative
Mon Apr 26 18:07:01 PDT 2010  42        10.96 9.00 4.57 12/178 13266        800000        conservative
Mon Apr 26 18:07:02 PDT 2010  42        10.89 9.01 4.60 13/178 13272        800000        conservative
Mon Apr 26 18:07:03 PDT 2010  42        10.89 9.01 4.60 12/178 13278        800000        conservative
Mon Apr 26 18:07:04 PDT 2010  42        10.89 9.01 4.60 13/178 13284        800000        conservative
Mon Apr 26 18:07:06 PDT 2010  42        10.89 9.01 4.60 12/178 13290        800000        conservative
Mon Apr 26 18:07:07 PDT 2010  42        10.82 9.03 4.63 13/178 13296        800000        conservative
Mon Apr 26 18:07:08 PDT 2010  42        10.82 9.03 4.63 12/178 13302        800000        conservative
Mon Apr 26 18:07:10 PDT 2010  42        10.82 9.03 4.63 12/178 13308        800000        conservative
Mon Apr 26 18:07:11 PDT 2010  42        10.82 9.03 4.63 12/178 13314        800000        conservative
Mon Apr 26 18:07:12 PDT 2010  42        10.75 9.05 4.65 12/178 13320        800000        conservative
Mon Apr 26 18:07:13 PDT 2010  42        10.75 9.05 4.65 12/178 13326        800000        conservative
Mon Apr 26 18:07:15 PDT 2010  42        10.75 9.05 4.65 12/178 13332        800000        conservative
Mon Apr 26 18:07:16 PDT 2010  42        10.75 9.05 4.65 12/178 13338        800000        conservative
Mon Apr 26 18:07:17 PDT 2010  42        10.93 9.11 4.70 12/178 13344        800000        conservative
Mon Apr 26 18:07:18 PDT 2010  42        10.93 9.11 4.70 12/178 13350        800000        conservative
Mon Apr 26 18:07:20 PDT 2010  42        10.93 9.11 4.70 12/178 13356        800000        conservative
Mon Apr 26 18:07:21 PDT 2010  42        10.93 9.11 4.70 13/178 13362        800000        conservative
Mon Apr 26 18:07:22 PDT 2010  42        10.86 9.13 4.73 12/178 13368        800000        conservative
Mon Apr 26 18:07:24 PDT 2010  42        10.86 9.13 4.73 12/178 13374        800000        conservative
Mon Apr 26 18:07:25 PDT 2010  42        10.86 9.13 4.73 13/178 13380        800000        conservative
Mon Apr 26 18:07:26 PDT 2010  42        10.86 9.13 4.73 12/178 13386        800000        conservative
Mon Apr 26 18:07:27 PDT 2010  42        10.79 9.14 4.76 12/178 13392        800000        conservative
Mon Apr 26 18:07:29 PDT 2010  42        10.79 9.14 4.76 12/178 13398        800000        conservative
Mon Apr 26 18:07:30 PDT 2010  42        10.79 9.14 4.76 12/178 13404        800000        conservative
Mon Apr 26 18:07:31 PDT 2010  42        10.79 9.14 4.76 14/178 13410        800000        conservative
Mon Apr 26 18:07:32 PDT 2010  42        10.72 9.15 4.78 12/178 13416        800000        conservative
Mon Apr 26 18:07:34 PDT 2010  42        10.72 9.15 4.78 13/178 13422        800000        conservative
Mon Apr 26 18:07:35 PDT 2010  42        10.72 9.15 4.78 12/178 13428        800000        conservative
Mon Apr 26 18:07:36 PDT 2010  42        10.72 9.15 4.78 12/178 13434        800000        conservative
Mon Apr 26 18:07:37 PDT 2010  42        10.75 9.18 4.82 12/178 13440        800000        conservative
Mon Apr 26 18:07:39 PDT 2010  42        10.75 9.18 4.82 12/178 13446        800000        conservative
Mon Apr 26 18:07:40 PDT 2010  42        10.75 9.18 4.82 12/178 13452        800000        conservative
Mon Apr 26 18:07:41 PDT 2010  42        10.75 9.18 4.82 13/178 13458        800000        conservative
Mon Apr 26 18:07:42 PDT 2010  42        11.09 9.28 4.87 13/181 13470        800000        conservative
Mon Apr 26 18:07:44 PDT 2010  42        11.09 9.28 4.87 12/181 13476        800000        conservative
Mon Apr 26 18:07:45 PDT 2010  47        11.09 9.28 4.87 12/181 13483        800000        conservative
Mon Apr 26 18:07:47 PDT 2010  47        11.09 9.28 4.87 13/181 13489        800000        conservative
Mon Apr 26 18:07:48 PDT 2010  47        11.32 9.36 4.92 12/181 13495        800000        conservative
Mon Apr 26 18:07:49 PDT 2010  47        11.32 9.36 4.92 13/181 13501        800000        conservative
Mon Apr 26 18:07:50 PDT 2010  47        11.32 9.36 4.92 12/181 13507        800000        conservative
Mon Apr 26 18:07:52 PDT 2010  47        11.32 9.36 4.92 12/181 13513        800000        conservative
Mon Apr 26 18:07:53 PDT 2010  47        11.29 9.39 4.95 12/181 13519        800000        conservative
Mon Apr 26 18:07:54 PDT 2010  47        11.29 9.39 4.95 12/181 13525        800000        conservative
Mon Apr 26 18:07:55 PDT 2010  47        11.29 9.39 4.95 13/181 13531        800000        conservative
Mon Apr 26 18:07:57 PDT 2010  47        11.29 9.39 4.95 12/181 13537        800000        conservative
Mon Apr 26 18:07:58 PDT 2010  47        11.27 9.41 4.98 13/181 13543        800000        conservative
Mon Apr 26 18:08:00 PDT 2010  47        11.27 9.41 4.98 12/181 13549        800000        conservative
Mon Apr 26 18:08:01 PDT 2010  47        11.27 9.41 4.98 13/181 13555        800000        conservative
Mon Apr 26 18:08:02 PDT 2010  47        11.17 9.42 5.01 12/181 13561        800000        conservative
Mon Apr 26 18:08:03 PDT 2010  47        11.17 9.42 5.01 13/178 13567        800000        conservative
Mon Apr 26 18:08:05 PDT 2010  47        11.17 9.42 5.01 12/178 13573        800000        conservative
Mon Apr 26 18:08:06 PDT 2010  47        11.17 9.42 5.01 12/178 13579        800000        conservative
Mon Apr 26 18:08:07 PDT 2010  47        11.15 9.45 5.04 12/178 13585        800000        conservative
Mon Apr 26 18:08:09 PDT 2010  47        11.15 9.45 5.04 12/178 13591        800000        conservative
Mon Apr 26 18:08:10 PDT 2010  47        11.15 9.45 5.04 12/178 13597        800000        conservative
Mon Apr 26 18:08:11 PDT 2010  47        11.15 9.45 5.04 12/178 13603        800000        conservative
Mon Apr 26 18:08:12 PDT 2010  47        11.06 9.46 5.07 12/178 13609        800000        conservative
Mon Apr 26 18:08:14 PDT 2010  47        11.06 9.46 5.07 13/178 13615        800000        conservative
Mon Apr 26 18:08:15 PDT 2010  47        11.06 9.46 5.07 12/178 13621        800000        conservative
Mon Apr 26 18:08:16 PDT 2010  47        11.06 9.46 5.07 12/178 13627        800000        conservative
